Project,StudyArea,Transect,Point,Protocol,Visit,Date,StartTime,EndTime,ObservTime,TimeBinID,TimeBin,Count,Spp,CommonName,ScientificName,DetectionCue,DistanceBinID,DistanceBin,PointNote,ObservationNote,Researcher,DataStatus,DuplicateIndividualInd,NoiseLevelCd,BreedingStatusKBOCd,DetectionLocationNm,KBO_History
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:49:00,3,3,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,S,130,130,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:52:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,85,85,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:52:00,6,6,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,60,60,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:55:00,9,9,1,HOWR,House Wren,Troglodytes aedon,S,40,40,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:55:00,9,9,1,BRCR,Brown Creeper,Certhia americana,S,130,130,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,2,6/29/18,7:47:00,7:57:00,7:47:00,1,1,1,HOWR,House Wren,Troglodytes aedon,S,90,90,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,HOWR,House Wren,Troglodytes aedon,S,40,40,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,HOWR,House Wren,Troglodytes aedon,S,64,64,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,45,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,70,70,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,60,60,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,130,130,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:49:00,1,1,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,110,110,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:50:00,2,2,1,NOFL,Northern Flicker,Colaptes auratus,C,100,100,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:50:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,75,75,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:51:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,C,150,150,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:51:00,3,3,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,30,30,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:51:00,3,3,2,WEBL,Western Bluebird,Sialia mexicana,V,90,90,HAPPY CAMP HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:51:00,3,3,1,LAZB,Lazuli Bunting,Passerina amoena,S,85,85,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:51:00,3,3,1,LAZB,Lazuli Bunting,Passerina amoena,S,110,110,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P51,51,KBO_VRPC_4,1,6/27/18,6:49:00,6:59:00,6:53:00,5,5,1,AMRO,American Robin,Turdus migratorius,C,85,85,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,2,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,15,15,Happy Camp HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,1,HOWR,House Wren,Troglodytes aedon,S,45,45,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,40,40,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,1,ACWO,Acorn Woodpecker,Melanerpes formicivorus,C,60,60,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:12:00,1,1,1,NOFL,Northern Flicker,Colaptes auratus,C,65,65,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,110,110,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,80,80,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,110,110,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,120,120,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,60,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,2,6/29/18,7:12:00,7:22:00,7:13:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,95,95,Happy Camp HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:35:00,1,1,1,HOWR,House Wren,Troglodytes aedon,V,30,30,HAPPY CAMP HS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:35:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,45,45,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:35:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,C,45,45,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:35:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,65,65,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:36:00,2,2,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,110,110,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:37:00,3,3,1,WETA,Western Tanager,Piranga ludoviciana,S,120,120,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:37:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,60,60,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:38:00,4,4,1,LAZB,Lazuli Bunting,Passerina amoena,V,15,15,HAPPY CAMP HS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:41:00,7,7,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,110,110,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,HS,P52,52,KBO_VRPC_4,1,6/27/18,7:35:00,7:45:00,7:41:00,7,7,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,150,150,HAPPY CAMP HS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:46:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,95,95,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:46:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,80,80,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:46:00,1,1,1,BRCR,Brown Creeper,Certhia americana,C,40,40,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:46:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,45,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:46:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,110,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:47:00,2,2,1,HEWA,Hermit Warbler,Setophaga occidentalis,C,60,60,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:47:00,2,2,1,AMRO,American Robin,Turdus migratorius,C,65,65,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:47:00,2,2,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,C,85,85,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:47:00,2,2,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,160,160,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:49:00,4,4,1,DEJU,Dark-eyed Junco,Junco hyemalis,V,20,20,HAPPY CAMP LS,VC,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:49:00,4,4,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,80,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:49:00,4,4,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,80,80,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:52:00,7,7,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,30,30,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:52:00,7,7,1,CAVI,Cassin's Vireo,Vireo cassinii,S,65,65,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,2,6/29/18,6:46:00,6:56:00,6:55:00,10,10,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,55,55,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,40,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,75,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,AMRO,American Robin,Turdus migratorius,C,60,60,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,80,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,60,60,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:30:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,90,90,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:31:00,2,2,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,100,100,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:33:00,4,4,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,85,85,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:33:00,4,4,1,BRCR,Brown Creeper,Certhia americana,S,65,65,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:36:00,7,7,1,WETA,Western Tanager,Piranga ludoviciana,C,80,80,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:36:00,7,7,1,HUVI,Hutton's Vireo,Vireo huttoni,S,110,110,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:39:00,10,10,1,HAWO,Hairy Woodpecker,Picoides villosus,C,60,60,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P53,53,KBO_VRPC_4,1,6/27/18,8:30:00,8:40:00,8:39:00,10,10,1,WIWA,Wilson's Warbler,Cardellina pusilla,S,95,95,HAPPY CAMP LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:05:00,1,1,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,15,15,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:05:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,75,75,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:05:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,45,45,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:05:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,90,90,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:05:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,95,95,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:06:00,2,2,1,CAVI,Cassin's Vireo,Vireo cassinii,S,70,70,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:06:00,2,2,1,HEWA,Hermit Warbler,Setophaga occidentalis,S,80,80,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:07:00,3,3,1,LAZB,Lazuli Bunting,Passerina amoena,S,110,110,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,2,6/13/18,7:05:00,7:15:00,7:10:00,6,6,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,40,40,BUTLER LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:20:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,35,35,butler LS ,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:20:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,80,80,butler LS ,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:20:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,75,75,butler LS ,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:21:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,70,70,butler LS ,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:22:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,90,90,butler LS ,,"Adlam, Christopher",CLEAN,,,,O,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:22:00,3,3,1,CAVI,Cassin's Vireo,Vireo cassinii,S,55,55,butler LS ,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P54,54,KBO_VRPC_4,1,6/11/18,9:20:00,9:30:00,9:24:00,5,5,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,85,85,butler LS ,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,30,30,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,45,45,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,60,60,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,35,35,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,HAWO,Hairy Woodpecker,Picoides villosus,S,70,70,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,90,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,AMRO,American Robin,Turdus migratorius,C,65,65,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:54:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,C,70,70,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:55:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,V,65,65,Hotelling LS,VS,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:55:00,4,4,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,47,47,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:55:00,4,4,1,WETA,Western Tanager,Piranga ludoviciana,S,40,40,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:57:00,6,6,1,HAWO,Hairy Woodpecker,Picoides villosus,S,30,30,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,6:00:00,9,9,1,AMRO,American Robin,Turdus migratorius,V,20,20,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,6:00:00,9,9,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,42,42,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,6:00:00,9,9,1,CAVI,Cassin's Vireo,Vireo cassinii,S,65,65,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,2,6/19/18,5:52:00,6:02:00,5:52:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,C,60,60,Hotelling LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:06:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,45,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:06:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,42,42,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:06:00,1,1,1,CORA,Common Raven,Corvus corax,C,90,90,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:06:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,80,80,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:06:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,40,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:07:00,2,2,1,SPTO,Spotted Towhee,Pipilo maculatus,S,65,65,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
CHRISADLAM,LS,P55,55,KBO_VRPC_4,1,6/17/18,6:06:00,6:16:00,6:07:00,2,2,1,HAWO,Hairy Woodpecker,Picoides villosus,C,48,48,HOTELLING LS,,"Adlam, Christopher",CLEAN,,,,,
