Project,Study Area,Transect,Point,Protocol,Visit,Date,Start Time,End Time,Observ Time,Time Bin ID,Time Bin,Count,Spp,Common Name,Scientific Name,Detection Cue,DistanceBin,DetectionLocationNm
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:48:00,1,1,1,PSFL,Pacific-slope Flycatcher,Empidonax difficilis,S,150,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:50:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:50:00,3,3,2,YRWA,Yellow-rumped Warbler,Setophaga coronata,S,75,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:51:00,4,4,1,CAVI,Cassin's Vireo,Vireo cassinii,S,85,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:51:00,4,4,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,25,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:51:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,65,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:53:00,6,6,1,WETA,Western Tanager,Piranga ludoviciana,S,130,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:55:00,8,8,1,AMRO,American Robin,Turdus migratorius,C,25,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:55:00,8,8,1,STJA,Steller's Jay,Cyanocitta stelleri,C,70,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:55:00,8,8,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,45,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:57:00,10,10,1,SPTO,Spotted Towhee,Pipilo maculatus,C,45,
CHRISADLAM,RX,P222,222,KBO_VRPC_4,1,6/19/19,8:48:00,8:58:00,8:53:00,6,6,2,CBCH,Chestnut-backed Chickadee,Poecile rufescens,V,20,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,70,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,85,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,85,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,80,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,WEWP,Western Wood-Pewee,Contopus sordidulus,S,60,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:21:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,75,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:22:00,2,2,2,STJA,Steller's Jay,Cyanocitta stelleri,C,55,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:22:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:25:00,5,5,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,110,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:26:00,6,6,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,D,110,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,2,6/27/19,6:21:00,6:31:00,6:30:00,10,10,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,30,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,75,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,95,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,85,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,90,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,AMRO,American Robin,Turdus migratorius,S,90,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,2,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,70,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:25:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,110,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:26:00,2,2,1,WAVI,Warbling Vireo,Vireo gilvus,S,80,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:30:00,6,6,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,65,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:32:00,8,8,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,65,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:32:00,8,8,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,110,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:34:00,10,10,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,V,20,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:34:00,10,10,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,40,
CHRISADLAM,RX,P223,223,KBO_VRPC_4,1,6/19/19,9:25:00,9:35:00,9:34:00,10,10,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,60,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,20,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,35,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,35,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,95,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,65,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:55:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,45,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:56:00,2,2,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,95,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:56:00,2,2,1,STJA,Steller's Jay,Cyanocitta stelleri,C,110,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,2,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,120,O
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,C,90,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,S,70,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,170,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,HETH,Hermit Thrush,Catharus guttatus,S,210,O
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,NOFL,Northern Flicker,Colaptes auratus,S,85,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,35,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,2,6/22/19,5:55:00,6:05:00,5:57:00,3,3,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,75,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,20,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,70,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,V,10,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,80,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,9:59:00,1,1,1,GCKI,Golden-crowned Kinglet,Regulus satrapa,C,80,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:01:00,3,3,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,55,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:01:00,3,3,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,60,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:04:00,6,6,1,WEWP,Western Wood-Pewee,Contopus sordidulus,C,80,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:04:00,6,6,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,40,
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:04:00,6,6,1,WETA,Western Tanager,Piranga ludoviciana,S,110,O
CHRISADLAM,RX,P224,224,KBO_VRPC_4,1,6/20/19,9:59:00,10:09:00,10:04:00,6,6,2,BTPI,Band-tailed Pigeon,Patagioenas fasciata,F,100,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:14:00,1,1,1,HETH,Hermit Thrush,Catharus guttatus,S,70,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:14:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,65,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:14:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,55,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:14:00,1,1,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,60,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:14:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,90,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:16:00,3,3,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,80,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:16:00,3,3,1,GCKI,Golden-crowned Kinglet,Regulus satrapa,C,40,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,2,6/22/19,6:14:00,6:24:00,6:16:00,3,3,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,55,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:37:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:37:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,40,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:37:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,25,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:37:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,V,25,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:38:00,2,2,1,HETH,Hermit Thrush,Catharus guttatus,S,140,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:41:00,5,5,1,STJA,Steller's Jay,Cyanocitta stelleri,C,70,
CHRISADLAM,UN,P225,225,KBO_VRPC_4,1,6/20/19,9:37:00,9:47:00,9:41:00,5,5,1,CBCH,Chestnut-backed Chickadee,Poecile rufescens,C,80,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,60,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,30,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,125,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,80,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,20,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:38:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,75,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:39:00,2,2,1,HUVI,Hutton's Vireo,Vireo huttoni,S,65,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:39:00,2,2,1,LAZB,Lazuli Bunting,Passerina amoena,S,75,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:39:00,2,2,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,90,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:39:00,2,2,1,NOFL,Northern Flicker,Colaptes auratus,C,95,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:40:00,3,3,1,STJA,Steller's Jay,Cyanocitta stelleri,V,120,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:40:00,3,3,1,PUFI,Purple Finch,Haemorhous purpureus,S,80,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:46:00,9,9,1,HOWR,House Wren,Troglodytes aedon,S,65,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,2,6/22/19,7:38:00,7:48:00,7:47:00,10,10,1,CAVI,Cassin's Vireo,Vireo cassinii,S,40,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,70,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,LAZB,Lazuli Bunting,Passerina amoena,S,40,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,V,70,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,S,30,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,MGWA,MacGillivray's Warbler,Geothlypis tolmiei,S,40,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,110,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:54:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:55:00,2,2,1,MOUQ,Mountain Quail,Oreortyx pictus,S,70,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:55:00,2,2,1,RUHU,Rufous Hummingbird,Selasphorus rufus,V,10,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:57:00,4,4,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,15,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:57:00,4,4,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,65,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:57:00,4,4,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,85,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:58:00,5,5,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,70,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:58:00,5,5,1,CAVI,Cassin's Vireo,Vireo cassinii,S,80,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:59:00,6,6,1,STJA,Steller's Jay,Cyanocitta stelleri,C,130,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,5:59:00,6,6,1,PIWO,Pileated Woodpecker,Dryocopus pileatus,C,150,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,6:02:00,9,9,1,TOSO,Townsend's Solitaire,Myadestes townsendi,C,90,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,6:02:00,9,9,1,HAFL,Hammond's Flycatcher,Empidonax hammondii,S,55,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,6:03:00,10,10,1,HOWR,House Wren,Troglodytes aedon,S,65,
CHRISADLAM,RX,P226,226,KBO_VRPC_4,1,6/20/19,5:54:00,6:04:00,6:03:00,10,10,1,HAWO,Hairy Woodpecker,Picoides villosus,C,70,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,STJA,Steller's Jay,Cyanocitta stelleri,C,65,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,V,25,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,80,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,110,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,90,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,40,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,35,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,SOGR,Sooty Grouse,Dendragapus fuliginosus,V,30,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,120,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:23:00,1,1,1,WETA,Western Tanager,Piranga ludoviciana,S,90,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:24:00,2,2,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,55,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,1,6/20/19,6:23:00,6:33:00,6:30:00,8,8,1,RBNU,Red-breasted Nuthatch,Sitta canadensis,S,35,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:29:00,1,1,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,70,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:29:00,1,1,1,BHGR,Black-headed Grosbeak,Pheucticus melanocephalus,S,65,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:29:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,V,20,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:29:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:30:00,2,2,2,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,60,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:30:00,2,2,1,TOSO,Townsend's Solitaire,Myadestes townsendi,S,200,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:30:00,2,2,1,DEJU,Dark-eyed Junco,Junco hyemalis,S,40,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:33:00,5,5,1,HETH,Hermit Thrush,Catharus guttatus,S,160,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:33:00,5,5,1,RBSA,Red-breasted Sapsucker,Sphyrapicus ruber,C,120,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:37:00,9,9,1,STJA,Steller's Jay,Cyanocitta stelleri,C,120,
CHRISADLAM,RX,P227,227,KBO_VRPC_4,2,6/22/19,8:29:00,8:39:00,8:38:00,10,10,1,STJA,Steller's Jay,Cyanocitta stelleri,V,60,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,GCKI,Golden-crowned Kinglet,Regulus satrapa,S,25,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,BTYW,Black-throated Gray Warbler,Setophaga nigrescens,S,45,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,DEJU,Dark-eyed Junco,Junco hyemalis,V,25,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,SPTO,Spotted Towhee,Pipilo maculatus,C,30,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,WAVI,Warbling Vireo,Vireo gilvus,S,55,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:45:00,1,1,1,NAWA,Nashville Warbler,Oreothlypis ruficapilla,S,45,
CHRISADLAM,RX,P228,228,KBO_VRPC_4,2,6/22/19,6:45:00,6:55:00,6:46:00,2,2,1,WETA,Western Tanager,Piranga ludoviciana,S,75,
