sum.taxonomy	EB01	EB02	EB03	EB04	EB05	EB06	EB07	EB08	EB09	EB10	EB11	EB12	EB13	EB14	EB15	EB16	EB17	EB18
Prokaryota;Bacteria;Planctomycetes;Planctomycetia;Planctomycetales;Planctomycetaceae;Rhodopirellula;Rhodopirellula sp. enrichment culture clone Y125;	0	13	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;;	0	7	26	11	80	7	12	29	20	3	2	1	0	1	0	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Asticcacaulis;Asticcacaulis sp. 148B;	0	6	0	3	4	14	5	6	0	5	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Brevundimonas;;	0	10	32	11	32	4	3	11	31	0	1	0	1	0	2	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;;	2	0	0	0	0	0	0	3	0	8	2	0	6	2	8	2	0	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;Caulobacter sp. WW137;	0	0	4	2	22	1	4	7	15	0	1	0	0	0	0	2	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;NA;;	7	1	7	3	14	1	0	4	7	15	1	8	4	6	3	10	5	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;;	4	0	2	0	0	0	0	0	3	20	6	4	3	13	6	4	6	18
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium hankyongense;	0	0	4	3	1	4	2	2	4	0	0	0	2	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium immobile;	0	0	1	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium koreense;	0	12	176	54	94	53	90	86	110	0	0	0	0	0	2	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp.;	8	1	1	0	0	0	0	0	1	17	2	12	0	1	3	7	1	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. BJC15-D9;	0	0	2	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture;	0	0	4	7	1	5	11	7	7	1	0	0	1	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. enrichment culture clone LplF-80;	0	0	0	0	0	0	0	0	2	0	1	0	2	0	0	1	1	7
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. TMB1-24;	0	20	12	16	29	24	15	23	20	1	0	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Phenylobacterium;Phenylobacterium sp. URHA0004;	1	23	14	17	95	10	18	39	15	11	0	0	4	7	7	6	7	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Woodsholea;Woodsholea maritima;	0	0	3	0	0	0	1	1	1	1	1	0	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Holosporaceae;Holospora;Holospora curviuscula;	0	0	4	0	0	0	2	0	2	1	0	0	0	0	0	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Micropepsis;Micropepsis pineolensis;	0	0	24	0	0	0	2	1	8	5	1	0	2	3	1	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA;;	8	1	7	3	0	1	0	0	1	33	10	17	0	3	11	1	1	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;NA;bacterium Ellin335;	2	0	7	0	2	2	8	1	2	43	7	5	6	11	7	2	13	10
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;;	39	0	0	0	0	0	2	1	0	36	16	28	6	14	18	9	7	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;Rhizomicrobium sp. URHD0049;	2	0	0	0	0	0	1	0	1	1	0	1	0	0	0	0	2	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Micropepsales;Micropepsaceae;Rhizomicrobium;Rhizomicrobium sp. URHE0053;	0	0	3	0	0	0	0	0	0	2	3	0	0	2	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;Micavibrio;;	0	1	1	1	0	3	5	2	5	0	0	0	0	0	0	0	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;;	50	0	1	0	0	0	1	0	0	319	121	95	68	114	99	66	35	76
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;;NA;bacterium episymbiont of Kiwa sp.;	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Alphaproteobacteria bacterium IP-45A;	0	1	4	3	0	4	6	4	10	1	1	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Alphaproteobacteria bacterium IP-52G;	0	0	0	1	0	0	0	1	1	2	0	0	1	1	2	1	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Alphaproteobacteria bacterium SJ-64A;	2	2	13	1	0	4	11	11	18	2	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;Alphaproteobacteria bacterium SJR-4G;	0	2	12	10	13	7	15	12	24	11	5	5	0	1	2	2	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium A0839;	0	0	2	0	0	0	0	0	0	6	3	0	4	4	9	2	2	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium AP-25;	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium BAC11;	1	0	0	0	0	0	0	0	0	1	1	3	0	7	6	1	3	10
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium CN37;	1	5	2	2	3	21	11	10	10	6	0	2	2	2	5	0	0	4
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium CRIB-04;	0	0	1	0	0	1	3	0	0	2	0	3	0	1	1	2	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium enrichment culture;	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium enrichment culture clone CTBE CDB1001H07;	5	0	4	0	0	0	0	0	0	0	0	6	0	2	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium KC-IT-F2;	0	0	0	0	0	1	0	1	0	6	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium KC-IT-H1;	0	2	0	1	0	0	1	2	8	4	0	0	1	1	3	0	4	4
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium KC-IT-H2;	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium LS7-MT;	0	0	0	0	0	2	0	0	1	12	15	0	0	11	6	1	8	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium MA2802;	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium OR-205;	0	1	6	3	0	10	11	20	4	7	1	3	0	7	1	0	1	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium SCGC AAA043-C09;	0	1	13	4	6	12	19	15	19	0	0	0	0	0	3	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium SCGC AAA158-C16;	1	3	3	7	6	37	29	31	20	1	0	0	0	0	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium Schreyahn_AOB_Aster_Kultur_5;	0	0	0	0	0	1	2	0	0	3	0	0	0	0	3	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium Shinshu-th1;	5	0	6	0	5	1	1	1	0	18	10	2	2	6	3	7	1	3
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium so41;	0	0	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium zo42;	1	0	0	0	2	0	0	0	0	4	0	1	0	1	0	2	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;alpha proteobacterium zo44;	2	1	0	0	0	0	0	4	0	17	0	1	0	8	6	0	5	4
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin362;	5	3	1	2	1	1	0	2	2	8	3	1	0	0	4	4	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin5003;	0	0	0	0	0	2	0	0	0	4	1	1	0	1	0	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin5032;	0	0	0	1	0	1	2	2	0	1	0	0	0	0	1	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin5299;	0	0	3	3	0	2	7	4	2	0	0	1	0	0	0	1	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;bacterium Ellin6089;	0	0	4	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;metal-contaminated soil clone K20-40;	2	0	2	2	1	1	4	0	3	9	4	1	0	7	1	0	1	0
Eukaryota;Chromista;Ochrophyta;Chrysophyceae;NA;NA;NA;metal-contaminated soil clone K20-80;	0	0	0	0	0	0	2	7	4	3	0	0	1	3	1	1	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;;	1	0	5	0	0	1	1	0	0	2	0	1	6	2	2	4	0	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Beijerinckia;Beijerinckia sp. ICBR-76;	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;NA;;	0	0	0	0	0	0	1	3	0	3	1	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus acidophilus;	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Rhodoblastus;Rhodoblastus sp. hjH1;	0	0	2	1	1	1	3	0	4	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia;;	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Afipia;Afipia genosp. 12;	0	0	1	2	2	0	1	0	0	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bosea;;	0	0	0	0	0	0	2	1	0	1	0	0	2	0	2	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;;	91	0	0	0	0	4	3	0	1	589	288	182	39	174	257	192	119	105
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp.;	0	0	2	0	0	1	0	1	3	0	0	0	1	0	1	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Bradyrhizobium;Bradyrhizobium sp. URHA0024;	0	0	0	0	1	0	0	0	0	30	4	2	0	11	9	9	4	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;NA;;	4	0	0	0	0	0	1	0	0	36	21	5	14	7	26	19	6	16
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas;;	0	3	9	10	11	3	6	9	6	3	0	0	0	2	0	0	1	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Rhodopseudomonas;Rhodopseudomonas sp.;	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Bradyrhizobiaceae;Variibacter;Variibacter gotjawalensis;	0	0	0	1	1	0	0	2	1	6	4	0	3	3	6	6	2	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Brucellaceae;Ochrobactrum;;	0	1	3	2	5	3	9	10	8	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Chelatococcaceae;Chelatococcus;;	0	0	0	1	1	4	7	0	1	0	2	1	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Blastochloris;;	0	0	2	0	3	1	3	1	0	0	0	0	1	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;;	9	0	0	0	2	0	0	0	0	65	12	15	27	5	17	19	6	20
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia confluentis;	0	0	0	0	0	0	0	1	0	0	0	0	4	0	0	1	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Devosia;Devosia sp. Emb19;	0	0	0	0	0	1	1	0	0	1	2	0	1	1	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;;	0	0	0	4	1	0	6	2	2	6	2	0	5	7	3	8	2	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sp.;	0	0	0	1	0	1	4	0	1	0	0	0	0	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Hyphomicrobium;Hyphomicrobium sp. Pd-E-(r)-e-D-5(2);	0	1	6	0	0	4	1	2	3	0	0	1	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;NA;;	0	0	1	0	0	0	0	0	0	27	5	0	13	17	13	6	2	8
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Pedomicrobium;;	0	0	0	0	0	0	0	0	2	10	1	0	0	2	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Prosthecomicrobium;Prosthecomicrobium sp. enrichment culture clone a113;	0	0	0	0	0	0	1	0	4	0	1	0	0	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium;;	0	0	2	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodomicrobium;Rhodomicrobium sp. L-6-160;	0	0	0	0	3	0	12	0	0	0	1	0	0	1	1	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;;	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Rhodoplanes;Rhodoplanes sp. enrichment culture clone ANA-RAS-62;	0	0	2	1	0	0	0	1	4	1	7	0	9	0	5	6	3	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;;	2	2	16	0	0	0	0	1	9	22	41	2	31	3	2	53	4	35
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. G03 78-21;	0	3	1	7	3	6	36	9	3	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;Methylobacterium sp. Pao14;	0	8	33	5	8	27	15	26	28	0	0	1	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Microvirga;;	0	1	2	1	0	2	0	0	2	0	26	0	10	1	0	0	0	5
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;NA;;	0	3	0	0	0	0	0	1	0	3	27	2	11	0	1	30	1	9
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Neomegalonema;Neomegalonema perideroedes;	0	1	4	1	3	7	1	0	5	3	3	0	0	1	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Psychroglaciecola;Psychroglaciecola sp.;	0	0	0	0	0	0	1	2	0	0	5	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;Methylosinus;Methylosinus sporium;	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;NA;;	0	0	0	0	0	0	1	0	0	3	1	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylocystaceae;NA;Methylocystaceae bacterium PKR-39;	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;;;	16	0	0	0	0	1	3	0	0	208	121	29	93	104	52	49	31	66
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;Bauldia;Bauldia litoralis;	0	0	8	0	2	3	5	11	4	0	0	0	0	3	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA;Rhizobiales bacteriumSA-279;	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	1	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA;Rhizobiales bacterium URHC0029;	3	0	0	1	0	2	2	1	0	51	23	5	9	9	4	9	2	4
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA;Rhizobiales bacterium URHC032R;	0	0	17	2	2	3	15	15	25	0	0	0	0	2	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;NA;Rhizobiales bacterium URHD0078;	5	0	1	0	1	0	1	0	0	40	12	0	3	19	5	9	9	8
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;NA;Nordella;;	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Chelativorans;Chelativorans sp. A52C2;	0	0	0	0	0	1	1	0	0	7	0	1	2	0	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;;	0	0	0	0	0	0	3	1	3	15	4	6	7	1	19	5	1	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;Mesorhizobium huakuii;	0	0	1	0	1	0	0	0	2	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;NA;;	0	0	13	0	15	0	0	5	0	0	0	0	9	0	0	1	1	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium;;	0	0	2	0	0	0	0	0	0	4	0	0	0	3	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Phyllobacterium;Phyllobacterium sp. DSM 17640;	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Kaistia;;	0	0	74	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;NA;;	3	2	57	0	7	0	0	1	9	4	3	2	1	3	3	0	2	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Rhizobium;;	6	0	0	0	0	0	1	0	0	26	17	21	8	15	19	15	3	25
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Ancylobacter;;	0	0	1	0	0	0	0	0	0	0	2	0	0	0	1	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys;;	2	0	0	0	0	0	0	0	0	8	7	5	1	5	2	7	0	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Labrys;Labrys sp.;	2	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;NA;;	0	0	0	0	0	0	6	1	1	1	2	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys sp.;	0	18	235	43	78	24	128	92	77	0	0	0	0	0	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Xanthobacteraceae;Pseudolabrys;Pseudolabrys sp. enrichment culture clone SJC7;	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Hyphomonadaceae;Euryhalocaulis;Euryhalocaulis caribicus;	0	0	0	0	0	1	1	0	0	3	0	0	0	0	1	0	0	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;NA;;	0	2	35	3	24	5	5	11	8	1	0	0	1	6	0	0	0	3
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;;	0	0	0	0	0	0	0	1	0	0	1	5	0	0	2	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodovulum;Rhodovulum sp.;	0	5	10	4	6	1	11	16	21	1	0	1	0	1	0	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseinatronobacter;Roseinatronobacter sp. JAM-AL0205;	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rubrimonas;;	0	0	2	0	1	0	2	2	0	0	0	0	0	0	0	0	1	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisoma;Acidisoma sp. L85;	2	2	4	4	7	1	13	7	5	2	0	0	0	0	1	2	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;;	3	0	0	0	2	0	0	0	0	4	4	0	0	0	2	4	1	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidisphaera;Acidisphaera sp. C37;	0	0	6	0	1	0	0	2	5	1	0	0	0	0	1	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;Acidocella;;	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;;	3	0	0	0	0	1	0	0	0	23	11	9	12	6	1	13	4	11
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;Acetobacteraceae bacterium;	0	0	0	0	0	0	0	0	2	1	0	0	2	1	0	3	0	0
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;Acetobacteraceae bacterium LX45;	0	0	3	0	2	2	3	7	5	0	0	1	0	0	1	0	0	2
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;Acetobacteraceae bacterium MP03;	1	3	20	10	6	39	25	19	42	10	1	3	0	3	1	2	1	1
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;Acetobacteraceae bacterium MS302e;	0	0	0	0	0	0	0	1	0	0	0	0	6	0	1	0	0	7
Prokaryota;Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Acetobacteraceae;NA;Acetobacteraceae bacterium W1.09-37;	0	0	10	2	3	0	6	3	9	3	0	1	0	0	1	4	1	1
